datetime,co,Lat,Long,day,month,year,hour,gmt,no2,o3,pm10,pm25,so2
2019-05-16 08:00:00,0.2,34.06643,-118.22675,6,05,2019,08,-08:00,0.019,0.009000000000000001,20.0,10.0,0.0
2019-03-29 00:00:00,0.18,34.06643,-118.22675,9,03,2019,00,-08:00,0.004,0.04,17.0,6.0,0.0
2019-05-05 10:00:00,0.16,34.06643,-118.22675,5,05,2019,10,-08:00,0.006,0.036000000000000004,38.0,19.0,0.0
2019-05-25 01:00:00,0.19,34.06643,-118.22675,5,05,2019,01,-08:00,0.005,0.035,14.0,9.0,0.0
2019-04-14 04:00:00,0.48,34.06643,-118.22675,4,04,2019,04,-08:00,0.018000000000000002,0.019,31.0,16.0,0.0
2019-05-24 23:00:00,0.19,34.06643,-118.22675,4,05,2019,23,-08:00,0.005,0.037000000000000005,18.0,6.0,0.0
2019-04-20 02:00:00,0.19,34.06643,-118.22675,0,04,2019,02,-08:00,0.008,0.034,14.0,7.0,0.0
2019-05-14 14:00:00,0.24,34.06643,-118.22675,4,05,2019,14,-08:00,0.013000000000000001,0.024,30.0,20.0,0.0
2019-05-25 03:00:00,0.18,34.06643,-118.22675,5,05,2019,03,-08:00,0.011000000000000001,0.026000000000000002,19.0,4.0,0.0
2019-05-21 12:00:00,0.16,34.06643,-118.22675,1,05,2019,12,-08:00,0.012,0.03,33.0,8.0,0.0
2019-04-14 16:00:00,0.46,34.06643,-118.22675,4,04,2019,16,-08:00,0.025,0.019,43.0,23.0,0.001
2019-04-04 04:00:00,0.15,34.06643,-118.22675,4,04,2019,04,-08:00,0.008,0.024,10.0,5.0,0.0
2019-05-15 17:00:00,0.27,34.06643,-118.22675,5,05,2019,17,-08:00,0.018000000000000002,0.027999999999999997,33.0,13.0,0.0
2019-04-14 20:00:00,0.21,34.06643,-118.22675,4,04,2019,20,-08:00,0.006,0.054000000000000006,19.0,9.0,0.0
2019-04-20 01:00:00,0.27,34.06643,-118.22675,0,04,2019,01,-08:00,0.012,0.035,20.0,9.0,0.0
2019-04-19 07:00:00,0.23,34.06643,-118.22675,9,04,2019,07,-08:00,0.018000000000000002,0.021,39.0,19.0,0.0
2019-05-16 13:00:00,0.19,34.06643,-118.22675,6,05,2019,13,-08:00,0.015,0.012,18.0,7.0,0.0
2019-05-11 00:00:00,0.27,34.06643,-118.22675,1,05,2019,00,-08:00,0.013000000000000001,0.022000000000000002,14.0,6.0,0.0
2019-05-16 04:00:00,0.16,34.06643,-118.22675,6,05,2019,04,-08:00,0.005,0.02,12.0,6.0,0.0
2019-01-04 14:00:00,0.87,34.06643,-118.22675,4,01,2019,14,-08:00,0.034,0.001,36.0,10.0,0.001
2019-05-05 02:00:00,0.21,34.06643,-118.22675,5,05,2019,02,-08:00,0.006999999999999999,0.046,41.0,11.0,0.0
2019-05-08 07:00:00,0.14,34.06643,-118.22675,8,05,2019,07,-08:00,0.008,0.027000000000000003,11.0,6.0,0.0
2019-05-13 00:00:00,0.18,34.06643,-118.22675,3,05,2019,00,-08:00,0.004,0.045,22.0,10.0,0.0
2019-05-16 06:00:00,0.17,34.06643,-118.22675,6,05,2019,06,-08:00,0.006,0.019,13.0,7.0,0.0
2019-05-16 10:00:00,0.18,34.06643,-118.22675,6,05,2019,10,-08:00,0.012,0.013999999999999999,15.0,8.0,0.0
2019-05-05 22:00:00,0.15,34.06643,-118.22675,5,05,2019,22,-08:00,0.004,0.046,27.0,12.0,0.0
2019-05-15 07:00:00,0.23,34.06643,-118.22675,5,05,2019,07,-08:00,0.013999999999999999,0.023,19.0,12.0,0.0
2019-05-15 00:00:00,0.22,34.06643,-118.22675,5,05,2019,00,-08:00,0.008,0.05,25.0,12.0,0.0
2019-05-05 06:00:00,0.17,34.06643,-118.22675,5,05,2019,06,-08:00,0.004,0.038,34.0,14.0,0.0
2019-04-20 06:00:00,0.22,34.06643,-118.22675,0,04,2019,06,-08:00,0.01,0.027999999999999997,30.0,24.0,0.0
2019-05-16 12:00:00,0.17,34.06643,-118.22675,6,05,2019,12,-08:00,0.013000000000000001,0.013999999999999999,17.0,6.0,0.0
2019-05-16 11:00:00,0.18,34.06643,-118.22675,6,05,2019,11,-08:00,0.013999999999999999,0.011000000000000001,17.0,8.0,0.0
2019-05-03 01:00:00,0.09,34.06643,-118.22675,3,05,2019,01,-08:00,0.006,0.037000000000000005,33.0,13.0,0.0
2019-04-16 01:00:00,0.2,34.06643,-118.22675,6,04,2019,01,-08:00,0.006999999999999999,0.037000000000000005,17.0,8.0,0.0
2019-05-13 05:00:00,0.21,34.06643,-118.22675,3,05,2019,05,-08:00,0.008,0.033,25.0,11.0,0.0
2019-04-07 04:00:00,0.21,34.06643,-118.22675,7,04,2019,04,-08:00,0.01,0.027000000000000003,18.0,7.0,0.0
2019-04-03 00:00:00,0.19,34.06643,-118.22675,3,04,2019,00,-08:00,0.006999999999999999,0.045,26.0,11.0,0.0
2019-05-13 06:00:00,0.23,34.06643,-118.22675,3,05,2019,06,-08:00,0.012,0.027000000000000003,33.0,17.0,0.0
2019-05-05 01:00:00,0.21,34.06643,-118.22675,5,05,2019,01,-08:00,0.006999999999999999,0.048,40.0,18.0,0.0
2019-05-14 11:00:00,0.24,34.06643,-118.22675,4,05,2019,11,-08:00,0.01,0.027000000000000003,32.0,26.0,0.0
2019-03-21 07:00:00,0.37,34.06643,-118.22675,1,03,2019,07,-08:00,0.018000000000000002,0.017,17.0,7.0,0.0
2019-05-13 01:00:00,0.17,34.06643,-118.22675,3,05,2019,01,-08:00,0.006,0.042,24.0,11.0,0.0
2019-05-16 14:00:00,0.19,34.06643,-118.22675,6,05,2019,14,-08:00,0.016,0.012,8.0,6.0,0.0
2019-05-18 03:00:00,0.2,34.06643,-118.22675,8,05,2019,03,-08:00,0.013999999999999999,0.027000000000000003,49.0,15.0,0.0
2019-05-08 05:00:00,0.17,34.06643,-118.22675,8,05,2019,05,-08:00,0.013000000000000001,0.022000000000000002,11.0,4.0,0.0
2018-12-23 17:00:00,1.21,34.06643,-118.22675,3,12,2018,17,-08:00,0.037000000000000005,0.005,60.0,44.0,0.001
2019-04-02 23:00:00,0.22,34.06643,-118.22675,2,04,2019,23,-08:00,0.006999999999999999,0.043,24.0,14.0,0.0
2019-05-21 19:00:00,0.14,34.06643,-118.22675,1,05,2019,19,-08:00,0.004,0.04,24.0,9.0,0.0
2019-05-14 09:00:00,0.2,34.06643,-118.22675,4,05,2019,09,-08:00,0.009000000000000001,0.032,29.0,20.0,0.0
2019-05-14 20:00:00,0.34,34.06643,-118.22675,4,05,2019,20,-08:00,0.016,0.044000000000000004,56.0,26.0,0.0
2019-05-15 08:00:00,0.2,34.06643,-118.22675,5,05,2019,08,-08:00,0.017,0.021,25.0,18.0,0.0
2019-05-10 23:00:00,0.26,34.06643,-118.22675,0,05,2019,23,-08:00,0.013999999999999999,0.023,17.0,5.0,0.0
2019-05-05 03:00:00,0.2,34.06643,-118.22675,5,05,2019,03,-08:00,0.006,0.044000000000000004,39.0,14.0,0.0
2019-05-05 11:00:00,0.17,34.06643,-118.22675,5,05,2019,11,-08:00,0.006,0.036000000000000004,40.0,20.0,0.0
2019-04-07 13:00:00,0.43,34.06643,-118.22675,7,04,2019,13,-08:00,0.018000000000000002,0.002,14.0,11.0,0.0
2019-05-15 11:00:00,0.18,34.06643,-118.22675,5,05,2019,11,-08:00,0.009000000000000001,0.028999999999999998,29.0,20.0,0.0
2019-03-25 23:00:00,0.23,34.06643,-118.22675,5,03,2019,23,-08:00,0.006999999999999999,0.046,32.0,14.0,0.0
2019-05-14 21:00:00,0.29,34.06643,-118.22675,4,05,2019,21,-08:00,0.013000000000000001,0.046,45.0,18.0,0.0
2019-05-08 01:00:00,0.17,34.06643,-118.22675,8,05,2019,01,-08:00,0.01,0.027000000000000003,14.0,2.0,0.0
2019-05-05 21:00:00,0.18,34.06643,-118.22675,5,05,2019,21,-08:00,0.006999999999999999,0.046,29.0,14.0,0.0
2019-05-08 06:00:00,0.17,34.06643,-118.22675,8,05,2019,06,-08:00,0.013000000000000001,0.023,11.0,4.0,0.001
2019-05-14 07:00:00,0.18,34.06643,-118.22675,4,05,2019,07,-08:00,0.005,0.039,23.0,12.0,0.0
2019-05-15 04:00:00,0.21,34.06643,-118.22675,5,05,2019,04,-08:00,0.005,0.042,16.0,11.0,0.0
2019-05-13 02:00:00,0.16,34.06643,-118.22675,3,05,2019,02,-08:00,0.008,0.037000000000000005,25.0,11.0,0.0
2019-05-15 19:00:00,0.25,34.06643,-118.22675,5,05,2019,19,-08:00,0.015,0.034,42.0,24.0,0.0
2019-05-31 23:00:00,0.22,34.06643,-118.22675,1,05,2019,23,-08:00,0.006999999999999999,0.052000000000000005,24.0,15.0,0.0
2019-06-03 23:00:00,0.21,34.06643,-118.22675,3,06,2019,23,-08:00,0.006,0.045,23.0,11.0,0.0
2019-05-15 10:00:00,0.17,34.06643,-118.22675,5,05,2019,10,-08:00,0.009000000000000001,0.027000000000000003,30.0,20.0,0.0
2019-05-21 20:00:00,0.14,34.06643,-118.22675,1,05,2019,20,-08:00,0.004,0.038,22.0,7.0,0.0
2019-05-25 02:00:00,0.17,34.06643,-118.22675,5,05,2019,02,-08:00,0.006999999999999999,0.032,16.0,6.0,0.0
2019-05-05 17:00:00,0.18,34.06643,-118.22675,5,05,2019,17,-08:00,0.006999999999999999,0.042,37.0,22.0,0.0
2019-04-08 10:00:00,0.65,34.06643,-118.22675,8,04,2019,10,-08:00,0.031,0.001,26.0,14.0,0.0
2019-03-26 01:00:00,0.25,34.06643,-118.22675,6,03,2019,01,-08:00,0.009000000000000001,0.046,28.0,10.0,0.0
2019-05-15 20:00:00,0.28,34.06643,-118.22675,5,05,2019,20,-08:00,0.015,0.036000000000000004,34.0,21.0,0.0
2019-06-04 07:00:00,0.2,34.06643,-118.22675,4,06,2019,07,-08:00,0.008,0.027000000000000003,17.0,10.0,0.0
2019-05-16 00:00:00,0.17,34.06643,-118.22675,6,05,2019,00,-08:00,0.009000000000000001,0.027000000000000003,25.0,9.0,0.0
2019-03-21 13:00:00,0.51,34.06643,-118.22675,1,03,2019,13,-08:00,0.03,0.001,22.0,8.0,0.0
2019-06-04 06:00:00,0.21,34.06643,-118.22675,4,06,2019,06,-08:00,0.006999999999999999,0.03,13.0,12.0,0.0
2019-04-25 03:00:00,0.32,34.06643,-118.22675,5,04,2019,03,-08:00,0.013999999999999999,0.024,36.0,15.0,0.0
2019-05-14 00:00:00,0.21,34.06643,-118.22675,4,05,2019,00,-08:00,0.008,0.04,27.0,11.0,0.0
2019-05-14 08:00:00,0.2,34.06643,-118.22675,4,05,2019,08,-08:00,0.008,0.035,26.0,15.0,0.0
2019-05-16 21:00:00,0.15,34.06643,-118.22675,6,05,2019,21,-08:00,0.003,0.040999999999999995,34.0,12.0,0.0
2019-05-15 16:00:00,0.23,34.06643,-118.22675,5,05,2019,16,-08:00,0.018000000000000002,0.026000000000000002,29.0,20.0,0.0
2019-04-15 21:00:00,0.22,34.06643,-118.22675,5,04,2019,21,-08:00,0.01,0.038,27.0,8.0,0.001
2019-05-13 04:00:00,0.2,34.06643,-118.22675,3,05,2019,04,-08:00,0.006,0.037000000000000005,25.0,13.0,0.0
2019-04-07 14:00:00,0.5,34.06643,-118.22675,7,04,2019,14,-08:00,0.015,0.005,21.0,12.0,0.0
2019-05-21 10:00:00,0.15,34.06643,-118.22675,1,05,2019,10,-08:00,0.01,0.027999999999999997,29.0,10.0,0.0
2019-05-13 03:00:00,0.18,34.06643,-118.22675,3,05,2019,03,-08:00,0.006,0.037000000000000005,22.0,11.0,0.0
2019-05-25 00:00:00,0.18,34.06643,-118.22675,5,05,2019,00,-08:00,0.004,0.036000000000000004,14.0,8.0,0.0
2019-05-05 18:00:00,0.18,34.06643,-118.22675,5,05,2019,18,-08:00,0.006999999999999999,0.048,36.0,16.0,0.0
2019-05-15 23:00:00,0.18,34.06643,-118.22675,5,05,2019,23,-08:00,0.009000000000000001,0.028999999999999998,24.0,12.0,0.0
2019-04-07 06:00:00,0.26,34.06643,-118.22675,7,04,2019,06,-08:00,0.012,0.022000000000000002,26.0,8.0,0.0
2019-05-14 22:00:00,0.24,34.06643,-118.22675,4,05,2019,22,-08:00,0.011000000000000001,0.05,42.0,22.0,0.0
2019-05-14 15:00:00,0.26,34.06643,-118.22675,4,05,2019,15,-08:00,0.016,0.023,38.0,23.0,0.0
2019-05-05 15:00:00,0.19,34.06643,-118.22675,5,05,2019,15,-08:00,0.008,0.035,43.0,19.0,0.0
2019-05-21 21:00:00,0.14,34.06643,-118.22675,1,05,2019,21,-08:00,0.003,0.040999999999999995,29.0,7.0,0.0
2019-04-20 11:00:00,0.17,34.06643,-118.22675,0,04,2019,11,-08:00,0.006999999999999999,0.034,23.0,16.0,0.0
2019-06-04 02:00:00,0.18,34.06643,-118.22675,4,06,2019,02,-08:00,0.006,0.036000000000000004,14.0,7.0,0.0
2019-03-26 00:00:00,0.24,34.06643,-118.22675,6,03,2019,00,-08:00,0.006999999999999999,0.046,33.0,11.0,0.0
2018-12-23 16:00:00,1.05,34.06643,-118.22675,3,12,2018,16,-08:00,0.027000000000000003,0.003,43.0,29.0,0.001
2019-03-21 09:00:00,0.31,34.06643,-118.22675,1,03,2019,09,-08:00,0.018000000000000002,0.011000000000000001,14.0,6.0,0.0
2019-05-15 06:00:00,0.22,34.06643,-118.22675,5,05,2019,06,-08:00,0.01,0.031,25.0,12.0,0.0
2019-03-21 12:00:00,0.38,34.06643,-118.22675,1,03,2019,12,-08:00,0.024,0.002,20.0,8.0,0.0
2019-06-04 01:00:00,0.2,34.06643,-118.22675,4,06,2019,01,-08:00,0.006999999999999999,0.039,14.0,9.0,0.0
2019-04-20 12:00:00,0.17,34.06643,-118.22675,0,04,2019,12,-08:00,0.006,0.034,25.0,13.0,0.0
2019-05-15 15:00:00,0.22,34.06643,-118.22675,5,05,2019,15,-08:00,0.013999999999999999,0.027000000000000003,32.0,20.0,0.0
2019-06-04 09:00:00,0.18,34.06643,-118.22675,4,06,2019,09,-08:00,0.008,0.027999999999999997,23.0,16.0,0.0
2019-06-04 05:00:00,0.18,34.06643,-118.22675,4,06,2019,05,-08:00,0.006999999999999999,0.031,18.0,9.0,0.0
2019-05-15 22:00:00,0.2,34.06643,-118.22675,5,05,2019,22,-08:00,0.01,0.031,26.0,12.0,0.0
2019-05-15 13:00:00,0.23,34.06643,-118.22675,5,05,2019,13,-08:00,0.011000000000000001,0.027999999999999997,33.0,20.0,0.0
2019-05-15 05:00:00,0.2,34.06643,-118.22675,5,05,2019,05,-08:00,0.005,0.039,14.0,11.0,0.0
2019-06-01 20:00:00,0.21,34.06643,-118.22675,1,06,2019,20,-08:00,0.009000000000000001,0.036000000000000004,26.0,12.0,0.0
2019-06-01 17:00:00,0.19,34.06643,-118.22675,1,06,2019,17,-08:00,0.01,0.034,17.0,11.0,0.0
2019-04-16 00:00:00,0.21,34.06643,-118.22675,6,04,2019,00,-08:00,0.008,0.036000000000000004,18.0,6.0,0.0
2018-12-23 21:00:00,0.59,34.06643,-118.22675,3,12,2018,21,-08:00,0.03,0.024,67.0,44.0,0.001
2019-05-15 18:00:00,0.24,34.06643,-118.22675,5,05,2019,18,-08:00,0.013999999999999999,0.031,36.0,15.0,0.0
2019-05-16 05:00:00,0.14,34.06643,-118.22675,6,05,2019,05,-08:00,0.004,0.021,13.0,10.0,0.0
2019-04-20 03:00:00,0.18,34.06643,-118.22675,0,04,2019,03,-08:00,0.008,0.035,22.0,9.0,0.0
2019-04-07 11:00:00,0.38,34.06643,-118.22675,7,04,2019,11,-08:00,0.013999999999999999,0.004,16.0,15.0,0.0
2019-03-21 02:00:00,0.17,34.06643,-118.22675,1,03,2019,02,-08:00,0.005,0.039,12.0,3.0,0.0
2019-05-14 10:00:00,0.22,34.06643,-118.22675,4,05,2019,10,-08:00,0.008,0.031,28.0,23.0,0.0
2019-05-14 16:00:00,0.3,34.06643,-118.22675,4,05,2019,16,-08:00,0.02,0.022000000000000002,38.0,25.0,0.0
2019-05-18 05:00:00,0.3,34.06643,-118.22675,8,05,2019,05,-08:00,0.023,0.016,42.0,11.0,0.0
2019-05-05 12:00:00,0.18,34.06643,-118.22675,5,05,2019,12,-08:00,0.006999999999999999,0.034,34.0,17.0,0.0
2019-05-15 21:00:00,0.25,34.06643,-118.22675,5,05,2019,21,-08:00,0.013999999999999999,0.033,33.0,14.0,0.0
2019-03-24 00:00:00,0.15,34.06643,-118.22675,4,03,2019,00,-08:00,0.003,0.032,15.0,5.0,0.0
2019-05-13 23:00:00,0.24,34.06643,-118.22675,3,05,2019,23,-08:00,0.011000000000000001,0.043,30.0,19.0,0.0
2019-05-31 07:00:00,0.23,34.06643,-118.22675,1,05,2019,07,-08:00,0.013999999999999999,0.02,36.0,27.0,0.0
2019-06-04 12:00:00,0.23,34.06643,-118.22675,4,06,2019,12,-08:00,0.01,0.023,27.0,20.0,0.0
2019-03-23 23:00:00,0.17,34.06643,-118.22675,3,03,2019,23,-08:00,0.004,0.039,16.0,6.0,0.0
2019-05-31 02:00:00,0.21,34.06643,-118.22675,1,05,2019,02,-08:00,0.008,0.033,29.0,12.0,0.0
2019-05-16 01:00:00,0.17,34.06643,-118.22675,6,05,2019,01,-08:00,0.009000000000000001,0.022000000000000002,16.0,9.0,0.0
2019-06-01 13:00:00,0.19,34.06643,-118.22675,1,06,2019,13,-08:00,0.009000000000000001,0.032,27.0,11.0,0.0
2018-12-23 15:00:00,1.31,34.06643,-118.22675,3,12,2018,15,-08:00,0.023,0.001,43.0,29.0,0.0
2019-06-04 14:00:00,0.27,34.06643,-118.22675,4,06,2019,14,-08:00,0.012,0.02,27.0,19.0,0.0
2019-06-01 22:00:00,0.21,34.06643,-118.22675,1,06,2019,22,-08:00,0.006999999999999999,0.042,20.0,12.0,0.0
2019-06-04 08:00:00,0.19,34.06643,-118.22675,4,06,2019,08,-08:00,0.009000000000000001,0.025,23.0,18.0,0.0
2019-03-21 20:00:00,0.21,34.06643,-118.22675,1,03,2019,20,-08:00,0.012,0.035,20.0,6.0,0.0
2019-05-08 03:00:00,0.18,34.06643,-118.22675,8,05,2019,03,-08:00,0.01,0.026000000000000002,12.0,5.0,0.0
2019-05-16 02:00:00,0.14,34.06643,-118.22675,6,05,2019,02,-08:00,0.005,0.022000000000000002,16.0,6.0,0.0
2019-05-15 09:00:00,0.17,34.06643,-118.22675,5,05,2019,09,-08:00,0.01,0.027999999999999997,21.0,12.0,0.0
2019-03-29 22:00:00,0.19,34.06643,-118.22675,9,03,2019,22,-08:00,0.006,0.044000000000000004,24.0,8.0,0.0
2019-04-14 07:00:00,0.41,34.06643,-118.22675,4,04,2019,07,-08:00,0.024,0.009000000000000001,37.0,12.0,0.0
2019-05-18 02:00:00,0.19,34.06643,-118.22675,8,05,2019,02,-08:00,0.008,0.039,23.0,9.0,0.0
2019-05-15 03:00:00,0.21,34.06643,-118.22675,5,05,2019,03,-08:00,0.006999999999999999,0.043,27.0,12.0,0.0
2019-03-21 14:00:00,0.61,34.06643,-118.22675,1,03,2019,14,-08:00,0.032,0.002,32.0,8.0,0.0
2019-03-21 17:00:00,0.33,34.06643,-118.22675,1,03,2019,17,-08:00,0.022000000000000002,0.025,30.0,11.0,0.0
2019-06-01 04:00:00,0.22,34.06643,-118.22675,1,06,2019,04,-08:00,0.011000000000000001,0.027999999999999997,24.0,16.0,0.0
2019-06-01 02:00:00,0.21,34.06643,-118.22675,1,06,2019,02,-08:00,0.011000000000000001,0.033,23.0,13.0,0.0
2019-05-09 23:00:00,0.23,34.06643,-118.22675,9,05,2019,23,-08:00,0.015,0.026000000000000002,15.0,7.0,0.0
2019-05-05 16:00:00,0.19,34.06643,-118.22675,5,05,2019,16,-08:00,0.008,0.038,41.0,23.0,0.0
2019-05-14 17:00:00,0.35,34.06643,-118.22675,4,05,2019,17,-08:00,0.021,0.024,46.0,29.0,0.0
2019-05-13 08:00:00,0.13,34.06643,-118.22675,3,05,2019,08,-08:00,0.005,0.032,27.0,12.0,0.0
2019-05-27 14:00:00,0.24,34.06643,-118.22675,7,05,2019,14,-08:00,0.009000000000000001,0.019,21.0,9.0,0.0
2019-05-31 09:00:00,0.21,34.06643,-118.22675,1,05,2019,09,-08:00,0.011000000000000001,0.024,36.0,18.0,0.0
2019-06-01 19:00:00,0.22,34.06643,-118.22675,1,06,2019,19,-08:00,0.01,0.034,30.0,14.0,0.0
2019-06-01 03:00:00,0.2,34.06643,-118.22675,1,06,2019,03,-08:00,0.012,0.028999999999999998,18.0,12.0,0.0
2019-06-04 10:00:00,0.2,34.06643,-118.22675,4,06,2019,10,-08:00,0.009000000000000001,0.025,24.0,19.0,0.0
2019-05-14 12:00:00,0.25,34.06643,-118.22675,4,05,2019,12,-08:00,0.013000000000000001,0.025,45.0,30.0,0.0
2019-05-14 19:00:00,0.35,34.06643,-118.22675,4,05,2019,19,-08:00,0.016,0.038,47.0,21.0,0.0
2019-06-01 00:00:00,0.22,34.06643,-118.22675,1,06,2019,00,-08:00,0.006999999999999999,0.051,28.0,17.0,0.0
2019-06-01 21:00:00,0.21,34.06643,-118.22675,1,06,2019,21,-08:00,0.008,0.04,26.0,14.0,0.0
2019-06-01 05:00:00,0.21,34.06643,-118.22675,1,06,2019,05,-08:00,0.01,0.027000000000000003,22.0,12.0,0.0
2019-06-01 15:00:00,0.18,34.06643,-118.22675,1,06,2019,15,-08:00,0.012,0.031,21.0,11.0,0.0
2019-05-05 19:00:00,0.19,34.06643,-118.22675,5,05,2019,19,-08:00,0.006,0.051,35.0,20.0,0.0
2019-03-24 06:00:00,0.41,34.06643,-118.22675,4,03,2019,06,-08:00,0.019,0.009000000000000001,19.0,13.0,0.0
2019-06-01 06:00:00,0.23,34.06643,-118.22675,1,06,2019,06,-08:00,0.011000000000000001,0.026000000000000002,19.0,13.0,0.0
2019-04-08 19:00:00,0.37,34.06643,-118.22675,8,04,2019,19,-08:00,0.021,0.05,31.0,10.0,0.0
2019-06-01 01:00:00,0.22,34.06643,-118.22675,1,06,2019,01,-08:00,0.011000000000000001,0.04,23.0,16.0,0.0
2019-04-03 02:00:00,0.14,34.06643,-118.22675,3,04,2019,02,-08:00,0.004,0.039,15.0,5.0,0.0
2019-05-14 13:00:00,0.26,34.06643,-118.22675,4,05,2019,13,-08:00,0.011000000000000001,0.025,33.0,24.0,0.0
2019-05-05 20:00:00,0.18,34.06643,-118.22675,5,05,2019,20,-08:00,0.006,0.048,32.0,18.0,0.0
2019-03-21 10:00:00,0.31,34.06643,-118.22675,1,03,2019,10,-08:00,0.023,0.004,13.0,9.0,0.0
2019-03-21 16:00:00,0.41,34.06643,-118.22675,1,03,2019,16,-08:00,0.03,0.013000000000000001,37.0,12.0,0.0
2019-05-13 10:00:00,0.14,34.06643,-118.22675,3,05,2019,10,-08:00,0.005,0.03,25.0,10.0,0.0
2019-05-31 00:00:00,0.23,34.06643,-118.22675,1,05,2019,00,-08:00,0.006999999999999999,0.046,33.0,13.0,0.0
2019-05-05 14:00:00,0.18,34.06643,-118.22675,5,05,2019,14,-08:00,0.006999999999999999,0.034,34.0,20.0,0.0
2019-03-21 15:00:00,0.47,34.06643,-118.22675,1,03,2019,15,-08:00,0.031,0.006,36.0,14.0,0.0
2019-05-08 02:00:00,0.18,34.06643,-118.22675,8,05,2019,02,-08:00,0.01,0.026000000000000002,13.0,4.0,0.0
2019-05-14 23:00:00,0.23,34.06643,-118.22675,4,05,2019,23,-08:00,0.009000000000000001,0.052000000000000005,31.0,18.0,0.0
2019-03-24 02:00:00,0.16,34.06643,-118.22675,4,03,2019,02,-08:00,0.004,0.028999999999999998,11.0,6.0,0.0
2019-05-18 06:00:00,0.23,34.06643,-118.22675,8,05,2019,06,-08:00,0.015,0.022000000000000002,39.0,15.0,0.0
2019-06-04 11:00:00,0.21,34.06643,-118.22675,4,06,2019,11,-08:00,0.009000000000000001,0.024,26.0,18.0,0.0
2019-05-31 10:00:00,0.18,34.06643,-118.22675,1,05,2019,10,-08:00,0.008,0.028999999999999998,30.0,19.0,0.0
2019-06-02 09:00:00,0.17,34.06643,-118.22675,2,06,2019,09,-08:00,0.005,0.031,10.0,9.0,0.0
2019-06-01 09:00:00,0.17,34.06643,-118.22675,1,06,2019,09,-08:00,0.006,0.035,22.0,13.0,0.0
2019-04-08 11:00:00,0.65,34.06643,-118.22675,8,04,2019,11,-08:00,0.033,0.001,30.0,16.0,0.0
2019-05-14 01:00:00,0.19,34.06643,-118.22675,4,05,2019,01,-08:00,0.006999999999999999,0.037000000000000005,24.0,10.0,0.0
2019-05-10 09:00:00,0.17,34.06643,-118.22675,0,05,2019,09,-08:00,0.006999999999999999,0.025,9.0,4.0,0.0
2019-05-16 07:00:00,0.16,34.06643,-118.22675,6,05,2019,07,-08:00,0.012,0.013999999999999999,17.0,8.0,0.0
2019-06-01 07:00:00,0.2,34.06643,-118.22675,1,06,2019,07,-08:00,0.01,0.027000000000000003,32.0,17.0,0.0
2019-05-27 15:00:00,0.16,34.06643,-118.22675,7,05,2019,15,-08:00,0.004,0.033,15.0,10.0,0.0
2019-05-14 03:00:00,0.17,34.06643,-118.22675,4,05,2019,03,-08:00,0.006,0.038,21.0,10.0,0.0
2019-06-01 11:00:00,0.18,34.06643,-118.22675,1,06,2019,11,-08:00,0.006999999999999999,0.033,21.0,10.0,0.0
2019-04-23 03:00:00,0.27,34.06643,-118.22675,3,04,2019,03,-08:00,0.02,0.021,41.0,15.0,0.001
2019-02-12 02:00:00,0.47,34.06643,-118.22675,2,02,2019,02,-08:00,0.027999999999999997,0.017,29.0,11.0,0.0
2019-05-27 22:00:00,0.16,34.06643,-118.22675,7,05,2019,22,-08:00,0.004,0.044000000000000004,12.0,7.0,0.0
2019-04-08 17:00:00,0.29,34.06643,-118.22675,8,04,2019,17,-08:00,0.018000000000000002,0.035,20.0,9.0,0.0
2019-05-10 04:00:00,0.22,34.06643,-118.22675,0,05,2019,04,-08:00,0.01,0.024,11.0,7.0,0.0
2019-04-23 22:00:00,0.27,34.06643,-118.22675,3,04,2019,22,-08:00,0.009000000000000001,0.047,40.0,24.0,0.0
2019-04-23 00:00:00,0.28,34.06643,-118.22675,3,04,2019,00,-08:00,0.013000000000000001,0.034,38.0,14.0,0.0
2019-05-21 00:00:00,0.15,34.06643,-118.22675,1,05,2019,00,-08:00,0.005,0.043,13.0,4.0,0.0
2019-01-04 22:00:00,0.47,34.06643,-118.22675,4,01,2019,22,-08:00,0.031,0.019,45.0,18.0,0.001
2019-06-06 02:00:00,0.24,34.06643,-118.22675,6,06,2019,02,-08:00,0.009000000000000001,0.040999999999999995,19.0,17.0,0.0
2019-05-27 10:00:00,0.26,34.06643,-118.22675,7,05,2019,10,-08:00,0.011000000000000001,0.016,14.0,4.0,0.0
2019-05-27 13:00:00,0.39,34.06643,-118.22675,7,05,2019,13,-08:00,0.016,0.006,17.0,7.0,0.0
2019-04-22 23:00:00,0.24,34.06643,-118.22675,2,04,2019,23,-08:00,0.006999999999999999,0.039,38.0,20.0,0.0
2019-04-23 08:00:00,0.21,34.06643,-118.22675,3,04,2019,08,-08:00,0.015,0.016,36.0,14.0,0.0
2019-05-31 04:00:00,0.23,34.06643,-118.22675,1,05,2019,04,-08:00,0.008,0.027000000000000003,28.0,15.0,0.0
2019-03-04 22:00:00,0.18,34.06643,-118.22675,4,03,2019,22,-08:00,0.006999999999999999,0.034,20.0,7.0,0.0
2019-05-14 18:00:00,0.39,34.06643,-118.22675,4,05,2019,18,-08:00,0.017,0.031,49.0,24.0,0.0
2019-06-02 01:00:00,0.17,34.06643,-118.22675,2,06,2019,01,-08:00,0.006,0.04,16.0,9.0,0.0
